# RESULTS model=gpt-5.4-nano effort=none
############################################################

============================================================
PIPELINE     ID     TRUTH      PRED       CORRECT
LTRAG        92     True       Unknown    ✗
LTRAG        93     False      False      ✓
LTRAG        94     Unknown    Unknown    ✓
LTRAG        95     False      False      ✓
LTRAG        96     True       True       ✓
LTRAG        97     Unknown    Unknown    ✓
LTRAG        98     Unknown    Unknown    ✓
LTRAG        99     False      Unknown    ✗
LTRAG        100    True       True       ✓
LTRAG        101    Unknown    Unknown    ✓
LTRAG        102    Unknown    Unknown    ✓
LTRAG        103    True       Unknown    ✗
LTRAG        104    False      Unknown    ✗
LTRAG        105    Unknown    Unknown    ✓
LTRAG        106    Unknown    Unknown    ✓
LTRAG        107    False      Unknown    ✗
LTRAG        108    True       True       ✓
LTRAG        109    Unknown    Unknown    ✓
LTRAG        110    True       True       ✓
LTRAG        111    False      False      ✓
LTRAG        112    False      Unknown    ✗
LTRAG        113    True       True       ✓
LTRAG        114    Unknown    Unknown    ✓
LTRAG        115    True       True       ✓
LTRAG        116    True       True       ✓
LTRAG        117    Unknown    Unknown    ✓
LTRAG        118    Unknown    Unknown    ✓
LTRAG        119    True       True       ✓
LTRAG        120    Unknown    Unknown    ✓
LTRAG        121    False      Unknown    ✗
LTRAG        122    Unknown    Unknown    ✓
LTRAG        123    False      False      ✓
LTRAG        124    True       Unknown    ✗
LTRAG        125    True       Unknown    ✗
LTRAG        126    Unknown    Unknown    ✓
LTRAG        127    Unknown    Unknown    ✓
LTRAG        128    Unknown    Unknown    ✓
LTRAG        129    True       True       ✓
LTRAG        130    True       True       ✓
LTRAG        131    False      False      ✓
LTRAG        132    True       True       ✓
LTRAG        133    Unknown    Unknown    ✓
LTRAG        134    Unknown    Unknown    ✓
LTRAG        135    Unknown    Unknown    ✓
LTRAG        136    False      False      ✓
LTRAG        137    True       True       ✓
LTRAG        138    Unknown    Unknown    ✓
LTRAG        139    False      False      ✓
LTRAG        140    True       True       ✓
LTRAG        141    True       True       ✓
LTRAG        142    Unknown    Unknown    ✓
LTRAG        143    True       True       ✓
LTRAG        144    Unknown    Unknown    ✓
LTRAG        145    False      False      ✓
LTRAG        146    Unknown    Unknown    ✓
LTRAG        147    False      Unknown    ✗
LTRAG        148    True       True       ✓
LTRAG        149    True       Unknown    ✗
LTRAG        150    True       True       ✓
LTRAG        151    False      Unknown    ✗
LTRAG        152    Unknown    Unknown    ✓
LTRAG        153    True       True       ✓
LTRAG        154    False      True       ✗
LTRAG        155    Unknown    Unknown    ✓
LTRAG        156    False      False      ✓
LTRAG        157    True       True       ✓
LTRAG        158    False      False      ✓
LTRAG        159    False      Unknown    ✗
LTRAG        160    False      False      ✓
LTRAG        161    Unknown    Unknown    ✓
LTRAG        162    True       False      ✗
LTRAG        163    False      True       ✗
LTRAG        164    True       True       ✓
LTRAG        165    False      False      ✓
LTRAG        166    Unknown    Unknown    ✓
LTRAG        167    Unknown    Unknown    ✓
LTRAG        168    True       True       ✓
LTRAG        169    False      False      ✓
LTRAG        170    False      False      ✓
LTRAG        171    False      False      ✓
LTRAG        172    False      False      ✓
LTRAG        173    False      False      ✓
LTRAG        174    Unknown    True       ✗
LTRAG        175    Unknown    Unknown    ✓
LTRAG        176    False      False      ✓
LTRAG        177    True       Unknown    ✗
LTRAG        178    False      False      ✓
LTRAG        179    False      False      ✓
LTRAG        180    False      False      ✓
LTRAG        181    Unknown    Unknown    ✓
LTRAG        182    Unknown    True       ✗
============================================================
COT          144/182 (79.1%)
STANDARD     149/182 (81.9%)
LTRAG        148/182 (81.3%)

TOKENS [gpt-5.4-nano / medium]
  COT         in=397,521  cached=      0  out=155,165  reasoning=102,594  cost=$0.2735
  STANDARD    in=186,676  cached=      0  out=188,356  reasoning=117,312  cost=$0.2728
  LTRAG       in=554,621  cached=      0  out=299,063  reasoning=204,902  cost=$0.4848
  TOTAL       in=1,138,818  cached=      0  out=642,584  reasoning=424,808  cost=$1.0310
============================================================


############################################################
# RESULTS model=gpt-5.4-nano effort=high
############################################################

============================================================
PIPELINE     ID     TRUTH      PRED       CORRECT
============================================================
COT          1      Unknown    Unknown    ✓
COT          2      True       True       ✓
COT          3      Unknown    Unknown    ✓
COT          4      Unknown    Unknown    ✓
COT          5      True       True       ✓
COT          6      Unknown    Unknown    ✓
COT          7      Unknown    Unknown    ✓
COT          8      True       True       ✓
COT          9      Unknown    Unknown    ✓
COT          10     False      False      ✓
COT          11     True       True       ✓
COT          12     Unknown    Unknown    ✓
COT          13     Unknown    Unknown    ✓
COT          14     True       Unknown    ✗
COT          15     True       Unknown    ✗
COT          16     False      Unknown    ✗
COT          17     True       True       ✓
COT          18     False      False      ✓
COT          19     Unknown    Unknown    ✓
COT          20     True       Unknown    ✗
COT          21     Unknown    False      ✗
COT          22     Unknown    Unknown    ✓
COT          23     True       Unknown    ✗
COT          24     Unknown    Unknown    ✓
COT          25     True       True       ✓
COT          26     False      False      ✓
COT          27     True       True       ✓
COT          28     Unknown    Unknown    ✓
COT          29     False      False      ✓
COT          30     True       Unknown    ✗
COT          31     True       True       ✓
COT          32     False      False      ✓
COT          33     Unknown    Unknown    ✓
COT          34     True       Unknown    ✗
COT          35     False      True       ✗
COT          36     True       True       ✓
COT          37     Unknown    Unknown    ✓
COT          38     False      Unknown    ✗
COT          39     Unknown    Unknown    ✓
COT          40     True       Unknown    ✗
COT          41     Unknown    Unknown    ✓
COT          42     Unknown    Unknown    ✓
COT          43     False      False      ✓
COT          44     True       True       ✓
COT          45     False      False      ✓
COT          46     Unknown    Unknown    ✓
COT          47     True       True       ✓
COT          48     True       True       ✓
COT          49     False      False      ✓
COT          50     Unknown    Unknown    ✓
COT          51     False      False      ✓
COT          52     Unknown    Unknown    ✓
COT          53     True       True       ✓
COT          54     Unknown    Unknown    ✓
COT          55     Unknown    Unknown    ✓
COT          56     Unknown    Unknown    ✓
COT          57     False      False      ✓
COT          58     True       True       ✓
COT          59     True       True       ✓
COT          60     Unknown    Unknown    ✓
COT          61     True       True       ✓
COT          62     True       True       ✓
COT          63     False      False      ✓
COT          64     Unknown    Unknown    ✓
COT          65     False      False      ✓
COT          66     True       True       ✓
COT          67     True       True       ✓
COT          68     False      False      ✓
COT          69     Unknown    Unknown    ✓
COT          70     True       True       ✓
COT          71     False      True       ✗
COT          72     False      False      ✓
COT          73     True       False      ✗
COT          74     Unknown    Unknown    ✓
COT          75     True       True       ✓
COT          76     False      Unknown    ✗
COT          77     Unknown    True       ✗
COT          78     True       Unknown    ✗
COT          79     False      Unknown    ✗
COT          80     True       True       ✓
COT          81     True       True       ✓
COT          82     Unknown    Unknown    ✓
COT          83     True       True       ✓
COT          84     False      False      ✓
COT          85     False      False      ✓
COT          86     Unknown    Unknown    ✓
COT          87     True       True       ✓
COT          88     Unknown    Unknown    ✓
COT          89     False      Unknown    ✗
COT          90     True       True       ✓
COT          91     Unknown    Unknown    ✓
COT          92     True       Unknown    ✗
COT          93     False      Unknown    ✗
COT          94     Unknown    Unknown    ✓
COT          95     False      False      ✓
COT          96     True       True       ✓
COT          97     Unknown    Unknown    ✓
COT          98     Unknown    False      ✗
COT          99     False      False      ✓
COT          100    True       True       ✓
COT          101    Unknown    True       ✗
COT          102    Unknown    Unknown    ✓
COT          103    True       True       ✓
COT          104    False      Unknown    ✗
COT          105    Unknown    Unknown    ✓
COT          106    Unknown    Unknown    ✓
COT          107    False      False      ✓
COT          108    True       Unknown    ✗
COT          109    Unknown    Unknown    ✓
COT          110    True       Unknown    ✗
COT          111    False      Unknown    ✗
COT          112    False      Unknown    ✗
COT          113    True       True       ✓
COT          114    Unknown    Unknown    ✓
COT          115    True       True       ✓
COT          116    True       True       ✓
COT          117    Unknown    Unknown    ✓
COT          118    Unknown    Unknown    ✓
COT          119    True       True       ✓
COT          120    Unknown    Unknown    ✓
COT          121    False      False      ✓
COT          122    Unknown    Unknown    ✓
COT          123    False      Unknown    ✗
COT          124    True       Unknown    ✗
COT          125    True       True       ✓
COT          126    Unknown    Unknown    ✓
COT          127    Unknown    Unknown    ✓
COT          128    Unknown    Unknown    ✓
COT          129    True       True       ✓
COT          130    True       True       ✓
COT          131    False      False      ✓
COT          132    True       True       ✓
COT          133    Unknown    Unknown    ✓
COT          134    Unknown    Unknown    ✓
COT          135    Unknown    Unknown    ✓
COT          136    False      False      ✓
COT          137    True       True       ✓
COT          138    Unknown    Unknown    ✓
COT          139    False      False      ✓
COT          140    True       True       ✓
COT          141    True       True       ✓
COT          142    Unknown    Unknown    ✓
COT          143    True       True       ✓
COT          144    Unknown    Unknown    ✓
COT          145    False      False      ✓
COT          146    Unknown    Unknown    ✓
COT          147    False      False      ✓
COT          148    True       True       ✓
COT          149    True       True       ✓
COT          150    True       True       ✓
COT          151    False      False      ✓
COT          152    Unknown    Unknown    ✓
COT          153    True       False      ✗
COT          154    False      True       ✗
COT          155    Unknown    Unknown    ✓
COT          156    False      False      ✓
COT          157    True       True       ✓
COT          158    False      False      ✓
COT          159    False      False      ✓
COT          160    False      False      ✓
COT          161    Unknown    Unknown    ✓
COT          162    True       False      ✗
COT          163    False      True       ✗
COT          164    True       True       ✓
COT          165    False      False      ✓
COT          166    Unknown    Unknown    ✓
COT          167    Unknown    Unknown    ✓
COT          168    True       True       ✓
COT          169    False      False      ✓
COT          170    False      False      ✓
COT          171    False      False      ✓
COT          172    False      False      ✓
COT          173    False      False      ✓
COT          174    Unknown    Unknown    ✓
COT          175    Unknown    Unknown    ✓
COT          176    False      Unknown    ✗
COT          177    True       Unknown    ✗
COT          178    False      False      ✓
COT          179    False      False      ✓
COT          180    False      False      ✓
COT          181    Unknown    Unknown    ✓
COT          182    Unknown    True       ✗
STANDARD     1      Unknown    Unknown    ✓
STANDARD     2      True       True       ✓
STANDARD     3      Unknown    Unknown    ✓
STANDARD     4      Unknown    Unknown    ✓
STANDARD     5      True       True       ✓
STANDARD     6      Unknown    Unknown    ✓
STANDARD     7      Unknown    Unknown    ✓
STANDARD     8      True       True       ✓
STANDARD     9      Unknown    Unknown    ✓
STANDARD     10     False      False      ✓
STANDARD     11     True       True       ✓
STANDARD     12     Unknown    Unknown    ✓
STANDARD     13     Unknown    Unknown    ✓
STANDARD     14     True       True       ✓
STANDARD     15     True       Unknown    ✗
STANDARD     16     False      Unknown    ✗
STANDARD     17     True       True       ✓
STANDARD     18     False      False      ✓
STANDARD     19     Unknown    Unknown    ✓
STANDARD     20     True       True       ✓
STANDARD     21     Unknown    False      ✗
STANDARD     22     Unknown    Unknown    ✓
STANDARD     23     True       Unknown    ✗
STANDARD     24     Unknown    Unknown    ✓
STANDARD     25     True       Unknown    ✗
STANDARD     26     False      False      ✓
STANDARD     27     True       True       ✓
STANDARD     28     Unknown    True       ✗
STANDARD     29     False      False      ✓
STANDARD     30     True       Unknown    ✗
STANDARD     31     True       True       ✓
STANDARD     32     False      False      ✓
STANDARD     33     Unknown    Unknown    ✓
STANDARD     34     True       Unknown    ✗
STANDARD     35     False      Unknown    ✗
STANDARD     36     True       True       ✓
STANDARD     37     Unknown    Unknown    ✓
STANDARD     38     False      False      ✓
STANDARD     39     Unknown    Unknown    ✓
STANDARD     40     True       True       ✓
STANDARD     41     Unknown    Unknown    ✓
STANDARD     42     Unknown    Unknown    ✓
STANDARD     43     False      False      ✓
STANDARD     44     True       True       ✓
STANDARD     45     False      False      ✓
STANDARD     46     Unknown    Unknown    ✓
STANDARD     47     True       True       ✓
STANDARD     48     True       True       ✓
STANDARD     49     False      False      ✓
STANDARD     50     Unknown    Unknown    ✓
STANDARD     51     False      False      ✓
STANDARD     52     Unknown    Unknown    ✓
STANDARD     53     True       True       ✓
STANDARD     54     Unknown    Unknown    ✓
STANDARD     55     Unknown    Unknown    ✓
STANDARD     56     Unknown    Unknown    ✓
STANDARD     57     False      False      ✓
STANDARD     58     True       True       ✓
STANDARD     59     True       True       ✓
STANDARD     60     Unknown    Unknown    ✓
STANDARD     61     True       True       ✓
STANDARD     62     True       True       ✓
STANDARD     63     False      False      ✓
STANDARD     64     Unknown    True       ✗
STANDARD     65     False      False      ✓
STANDARD     66     True       True       ✓
STANDARD     67     True       True       ✓
STANDARD     68     False      False      ✓
STANDARD     69     Unknown    Unknown    ✓
STANDARD     70     True       Unknown    ✗
STANDARD     71     False      True       ✗
STANDARD     72     False      False      ✓
STANDARD     73     True       True       ✓
STANDARD     74     Unknown    Unknown    ✓
STANDARD     75     True       True       ✓
STANDARD     76     False      Unknown    ✗
STANDARD     77     Unknown    True       ✗
STANDARD     78     True       Unknown    ✗
STANDARD     79     False      Unknown    ✗
STANDARD     80     True       True       ✓
STANDARD     81     True       True       ✓
STANDARD     82     Unknown    Unknown    ✓
STANDARD     83     True       True       ✓
STANDARD     84     False      False      ✓
STANDARD     85     False      False      ✓
STANDARD     86     Unknown    Unknown    ✓
STANDARD     87     True       True       ✓
STANDARD     88     Unknown    Unknown    ✓
STANDARD     89     False      False      ✓
STANDARD     90     True       True       ✓
STANDARD     91     Unknown    Unknown    ✓
STANDARD     92     True       Unknown    ✗
STANDARD     93     False      False      ✓
STANDARD     94     Unknown    Unknown    ✓
STANDARD     95     False      False      ✓
STANDARD     96     True       Unknown    ✗
STANDARD     97     Unknown    Unknown    ✓
STANDARD     98     Unknown    False      ✗
STANDARD     99     False      False      ✓
STANDARD     100    True       True       ✓
STANDARD     101    Unknown    Unknown    ✓
STANDARD     102    Unknown    Unknown    ✓
STANDARD     103    True       True       ✓
STANDARD     104    False      Unknown    ✗
STANDARD     105    Unknown    Unknown    ✓
STANDARD     106    Unknown    Unknown    ✓
STANDARD     107    False      False      ✓
STANDARD     108    True       Unknown    ✗
STANDARD     109    Unknown    Unknown    ✓
STANDARD     110    True       Unknown    ✗
STANDARD     111    False      Unknown    ✗
STANDARD     112    False      False      ✓
STANDARD     113    True       Unknown    ✗
STANDARD     114    Unknown    Unknown    ✓
STANDARD     115    True       True       ✓
STANDARD     116    True       True       ✓
STANDARD     117    Unknown    Unknown    ✓
STANDARD     118    Unknown    Unknown    ✓
STANDARD     119    True       True       ✓
STANDARD     120    Unknown    Unknown    ✓
STANDARD     121    False      False      ✓
STANDARD     122    Unknown    Unknown    ✓
STANDARD     123    False      Unknown    ✗
STANDARD     124    True       Unknown    ✗
STANDARD     125    True       True       ✓
STANDARD     126    Unknown    Unknown    ✓
STANDARD     127    Unknown    Unknown    ✓
STANDARD     128    Unknown    Unknown    ✓
STANDARD     129    True       True       ✓
STANDARD     130    True       True       ✓
STANDARD     131    False      False      ✓
STANDARD     132    True       True       ✓
STANDARD     133    Unknown    Unknown    ✓
STANDARD     134    Unknown    Unknown    ✓
STANDARD     135    Unknown    Unknown    ✓
STANDARD     136    False      False      ✓
STANDARD     137    True       True       ✓
STANDARD     138    Unknown    Unknown    ✓
STANDARD     139    False      False      ✓
STANDARD     140    True       Unknown    ✗
STANDARD     141    True       True       ✓
STANDARD     142    Unknown    Unknown    ✓
STANDARD     143    True       True       ✓
STANDARD     144    Unknown    Unknown    ✓
STANDARD     145    False      False      ✓
STANDARD     146    Unknown    Unknown    ✓
STANDARD     147    False      False      ✓
STANDARD     148    True       Unknown    ✗
STANDARD     149    True       True       ✓
STANDARD     150    True       True       ✓
STANDARD     151    False      False      ✓
STANDARD     152    Unknown    Unknown    ✓
STANDARD     153    True       True       ✓
STANDARD     154    False      True       ✗
STANDARD     155    Unknown    Unknown    ✓
STANDARD     156    False      False      ✓
STANDARD     157    True       True       ✓
STANDARD     158    False      False      ✓
STANDARD     159    False      False      ✓
STANDARD     160    False      False      ✓
STANDARD     161    Unknown    Unknown    ✓
STANDARD     162    True       False      ✗
STANDARD     163    False      True       ✗
STANDARD     164    True       True       ✓
STANDARD     165    False      False      ✓
STANDARD     166    Unknown    Unknown    ✓
STANDARD     167    Unknown    Unknown    ✓
STANDARD     168    True       True       ✓
STANDARD     169    False      False      ✓
STANDARD     170    False      False      ✓
STANDARD     171    False      False      ✓
STANDARD     172    False      False      ✓
STANDARD     173    False      False      ✓
STANDARD     174    Unknown    Unknown    ✓
STANDARD     175    Unknown    Unknown    ✓
STANDARD     176    False      Unknown    ✗
STANDARD     177    True       True       ✓
STANDARD     178    False      False      ✓
STANDARD     179    False      False      ✓
STANDARD     180    False      False      ✓
STANDARD     181    Unknown    Unknown    ✓
STANDARD     182    Unknown    True       ✗
LTRAG        1      Unknown    Unknown    ✓
LTRAG        2      True       True       ✓
LTRAG        3      Unknown    Unknown    ✓
LTRAG        4      Unknown    Unknown    ✓
LTRAG        5      True       True       ✓
LTRAG        6      Unknown    Unknown    ✓
LTRAG        7      Unknown    Unknown    ✓
LTRAG        8      True       True       ✓
LTRAG        9      Unknown    Unknown    ✓
LTRAG        10     False      False      ✓
LTRAG        11     True       True       ✓
LTRAG        12     Unknown    Unknown    ✓
LTRAG        13     Unknown    Unknown    ✓
LTRAG        14     True       True       ✓
LTRAG        15     True       Unknown    ✗
LTRAG        16     False      Unknown    ✗
LTRAG        17     True       True       ✓
LTRAG        18     False      False      ✓
LTRAG        19     Unknown    Unknown    ✓
LTRAG        20     True       True       ✓
LTRAG        21     Unknown    Unknown    ✓
LTRAG        22     Unknown    Unknown    ✓
LTRAG        23     True       Unknown    ✗
LTRAG        24     Unknown    Unknown    ✓
LTRAG        25     True       True       ✓
LTRAG        26     False      False      ✓
LTRAG        27     True       True       ✓
LTRAG        28     Unknown    Unknown    ✓
LTRAG        29     False      False      ✓
LTRAG        30     True       Unknown    ✗
LTRAG        31     True       Unknown    ✗
LTRAG        32     False      Unknown    ✗
LTRAG        33     Unknown    Unknown    ✓
LTRAG        34     True       True       ✓
LTRAG        35     False      True       ✗
LTRAG        36     True       True       ✓
LTRAG        37     Unknown    Unknown    ✓
LTRAG        38     False      Unknown    ✗
LTRAG        39     Unknown    Unknown    ✓
LTRAG        40     True       True       ✓
LTRAG        41     Unknown    Unknown    ✓
LTRAG        42     Unknown    Unknown    ✓
LTRAG        43     False      False      ✓
LTRAG        44     True       True       ✓
LTRAG        45     False      False      ✓
LTRAG        46     Unknown    True       ✗
LTRAG        47     True       True       ✓
LTRAG        48     True       True       ✓
LTRAG        49     False      False      ✓
LTRAG        50     Unknown    Unknown    ✓
LTRAG        51     False      Unknown    ✗
LTRAG        52     Unknown    Unknown    ✓
LTRAG        53     True       True       ✓
LTRAG        54     Unknown    Unknown    ✓
LTRAG        55     Unknown    Unknown    ✓
LTRAG        56     Unknown    Unknown    ✓
LTRAG        57     False      False      ✓
LTRAG        58     True       True       ✓
LTRAG        59     True       True       ✓
LTRAG        60     Unknown    Unknown    ✓
LTRAG        61     True       True       ✓
LTRAG        62     True       True       ✓
LTRAG        63     False      Unknown    ✗
LTRAG        64     Unknown    Unknown    ✓
LTRAG        65     False      False      ✓
LTRAG        66     True       True       ✓
LTRAG        67     True       True       ✓
LTRAG        68     False      False      ✓
LTRAG        69     Unknown    Unknown    ✓
LTRAG        70     True       True       ✓
LTRAG        71     False      True       ✗
LTRAG        72     False      False      ✓
LTRAG        73     True       True       ✓
LTRAG        74     Unknown    Unknown    ✓
LTRAG        75     True       True       ✓
LTRAG        76     False      False      ✓
LTRAG        77     Unknown    True       ✗
LTRAG        78     True       Unknown    ✗
LTRAG        79     False      Unknown    ✗
LTRAG        80     True       True       ✓
LTRAG        81     True       True       ✓
LTRAG        82     Unknown    Unknown    ✓
LTRAG        83     True       True       ✓
LTRAG        84     False      False      ✓
LTRAG        85     False      Unknown    ✗
LTRAG        86     Unknown    True       ✗
LTRAG        87     True       Unknown    ✗
LTRAG        88     Unknown    Unknown    ✓
LTRAG        89     False      Unknown    ✗
LTRAG        90     True       True       ✓
LTRAG        91     Unknown    Unknown    ✓
LTRAG        92     True       Unknown    ✗
LTRAG        93     False      False      ✓
LTRAG        94     Unknown    Unknown    ✓
LTRAG        95     False      False      ✓
LTRAG        96     True       True       ✓
LTRAG        97     Unknown    Unknown    ✓
LTRAG        98     Unknown    Unknown    ✓
LTRAG        99     False      Unknown    ✗
LTRAG        100    True       Unknown    ✗
LTRAG        101    Unknown    Unknown    ✓
LTRAG        102    Unknown    Unknown    ✓
LTRAG        103    True       Unknown    ✗
LTRAG        104    False      Unknown    ✗
LTRAG        105    Unknown    Unknown    ✓
LTRAG        106    Unknown    Unknown    ✓
LTRAG        107    False      Unknown    ✗
LTRAG        108    True       Unknown    ✗
LTRAG        109    Unknown    Unknown    ✓
LTRAG        110    True       True       ✓
LTRAG        111    False      Unknown    ✗
LTRAG        112    False      False      ✓
LTRAG        113    True       True       ✓
LTRAG        114    Unknown    Unknown    ✓
LTRAG        115    True       True       ✓
LTRAG        116    True       True       ✓
LTRAG        117    Unknown    Unknown    ✓
LTRAG        118    Unknown    Unknown    ✓
LTRAG        119    True       True       ✓
LTRAG        120    Unknown    Unknown    ✓
LTRAG        121    False      Unknown    ✗
LTRAG        122    Unknown    Unknown    ✓
LTRAG        123    False      False      ✓
LTRAG        124    True       Unknown    ✗
LTRAG        125    True       True       ✓
LTRAG        126    Unknown    Unknown    ✓
LTRAG        127    Unknown    Unknown    ✓
LTRAG        128    Unknown    Unknown    ✓
LTRAG        129    True       True       ✓
LTRAG        130    True       True       ✓
LTRAG        131    False      False      ✓
LTRAG        132    True       True       ✓
LTRAG        133    Unknown    Unknown    ✓
LTRAG        134    Unknown    True       ✗
LTRAG        135    Unknown    Unknown    ✓
LTRAG        136    False      False      ✓
LTRAG        137    True       True       ✓
LTRAG        138    Unknown    Unknown    ✓
LTRAG        139    False      False      ✓
LTRAG        140    True       True       ✓
LTRAG        141    True       True       ✓
LTRAG        142    Unknown    Unknown    ✓
LTRAG        143    True       True       ✓
LTRAG        144    Unknown    Unknown    ✓
LTRAG        145    False      False      ✓
LTRAG        146    Unknown    Unknown    ✓
LTRAG        147    False      False      ✓
LTRAG        148    True       True       ✓
LTRAG        149    True       True       ✓
LTRAG        150    True       True       ✓
LTRAG        151    False      Unknown    ✗
LTRAG        152    Unknown    Unknown    ✓
LTRAG        153    True       True       ✓
LTRAG        154    False      True       ✗
LTRAG        155    Unknown    Unknown    ✓
LTRAG        156    False      False      ✓
LTRAG        157    True       True       ✓
LTRAG        158    False      False      ✓
LTRAG        159    False      Unknown    ✗
LTRAG        160    False      False      ✓
LTRAG        161    Unknown    Unknown    ✓
LTRAG        162    True       Unknown    ✗
LTRAG        163    False      True       ✗
LTRAG        164    True       True       ✓
LTRAG        165    False      False      ✓
LTRAG        166    Unknown    Unknown    ✓
LTRAG        167    Unknown    Unknown    ✓
LTRAG        168    True       True       ✓
LTRAG        169    False      False      ✓
LTRAG        170    False      False      ✓
LTRAG        171    False      False      ✓
LTRAG        172    False      False      ✓
LTRAG        173    False      False      ✓
LTRAG        174    Unknown    Unknown    ✓
LTRAG        175    Unknown    Unknown    ✓
LTRAG        176    False      False      ✓
LTRAG        177    True       Unknown    ✗
LTRAG        178    False      False      ✓
LTRAG        179    False      False      ✓
LTRAG        180    False      False      ✓
LTRAG        181    Unknown    Unknown    ✓
LTRAG        182    Unknown    True       ✗
============================================================
COT          146/182 (80.2%)
STANDARD     149/182 (81.9%)
LTRAG        145/182 (79.7%)

TOKENS [gpt-5.4-nano / high]
  COT         in=391,708  cached=      0  out=184,801  reasoning=138,607  cost=$0.3093
  STANDARD    in=185,654  cached=      0  out=229,246  reasoning=159,028  cost=$0.3237
  LTRAG       in=509,070  cached=      0  out=392,715  reasoning=303,187  cost=$0.5927
  TOTAL       in=1,086,432  cached=      0  out=806,762  reasoning=600,822  cost=$1.2257
============================================================

